IFO,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
ILF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,7 
ILF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
ILF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
ILF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
MLF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,233 
MLF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
MLF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
MLF,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
OR,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,110 
OR,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
OR,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
OR,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
SLF_I,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,0
SLF_I,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
SLF_I,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
SLF_I,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
SLF_II,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t1,0
SLF_II,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t2,0
SLF_II,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t3,0
SLF_II,main_effect_tau_on_fd,fd_smooth,prs_apoe_int,t4,0
